"Address","MahMorajeh","Fasl","weight","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","IsTel","FVam"
20002385813,"03",1,67.8718833406914,1,2,NA,1,NA,1,NA,NA,NA,"000969",16,1,1
20002385814,"03",1,67.8718833406914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20002385826,"03",1,67.8718833406914,1,2,NA,1,NA,1,NA,NA,NA,"000969",28,1,1
20006390617,"03",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20006390626,"03",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20003387019,"03",1,75.0111448448275,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20003387016,"03",1,75.0111448448275,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20003387014,"03",1,75.0111448448275,1,2,NA,1,NA,1,NA,NA,NA,"001511",15,1,1
20003387029,"03",1,75.0111448448275,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20003387022,"03",1,75.0111448448275,1,2,NA,1,NA,1,NA,NA,NA,"001511",24,1,1
20003387026,"03",1,75.0111448448275,1,2,NA,1,NA,1,NA,NA,NA,"001511",25,1,1
20009393021,"03",1,48.6912304297503,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20013397020,"03",1,106.359882159378,1,2,NA,1,NA,1,NA,NA,NA,"001111",21,1,1
20002385829,"03",1,67.8718833406914,1,2,NA,1,NA,1,NA,NA,NA,"000969",25,1,1
20011394623,"03",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20011394626,"03",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20011394629,"03",1,96.9545941597665,1,2,NA,1,NA,1,NA,NA,NA,"000533",25,1,1
20011394620,"03",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20006390614,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"004473",16,1,1
20011394614,"03",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20006390621,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"004483",22,1,1
20012395829,"03",1,141.412796706813,1,2,NA,7,"هشتادوهشت",1,NA,NA,NA,"000003",25,1,1
20006390620,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"004483",23,1,2
20009393019,"03",1,48.6912304297503,1,2,NA,1,NA,1,NA,NA,NA,"007761",20,1,1
20012395826,"03",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20009393026,"03",1,48.6912304297503,1,2,NA,1,NA,1,NA,NA,NA,"007761",27,1,1
20007391817,"03",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000006",15,1,1
20006389426,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000036",28,1,1
20009393017,"03",1,48.6912304297503,1,2,NA,1,NA,1,NA,NA,NA,"007761",16,1,1
20006389421,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000016",19,1,1
20013397029,"03",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20009393015,"03",1,48.6912304297503,1,2,NA,1,NA,1,NA,NA,NA,"007761",13,1,1
20013397023,"03",1,106.359882159378,1,2,NA,1,NA,1,NA,NA,NA,"001111",24,1,1
20002385819,"03",1,67.8718833406914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20002385823,"03",1,67.8718833406914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20006390629,"03",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20010393426,"03",1,109.64278665552,1,2,NA,1,NA,1,NA,NA,NA,"002853",28,1,1
20010393414,"03",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393423,"03",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393419,"03",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20010393415,"03",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393429,"03",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20006389413,"03",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20006389416,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000012",18,1,1
20006389429,"03",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000036",27,1,NA
20006389424,"03",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20004388223,"03",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004388214,"03",1,125.609438279107,1,2,NA,1,NA,1,NA,NA,NA,"001664",13,1,1
20004388220,"03",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004388229,"03",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004388217,"03",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004388226,"03",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391829,"03",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20012395822,"03",1,141.412796706813,1,2,NA,7,"هشتادوهشت",1,NA,NA,NA,"000003",19,1,1
20012395823,"03",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20012395817,"03",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20012395816,"03",1,141.412796706813,1,2,NA,1,NA,1,NA,NA,NA,"000003",15,1,1
20007391823,"03",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391821,"03",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000006",20,1,1
20001384229,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20006390229,"02",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000021",27,1,2
20006390220,"02",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20004387829,"02",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20004387813,"02",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20004387817,"02",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20004387823,"02",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20006390213,"02",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20011395415,"02",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20011395423,"02",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20011395426,"02",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20011395414,"02",1,96.9545941597665,1,2,NA,1,NA,1,NA,NA,NA,"000529",16,1,2
20011395429,"02",1,96.9545941597665,1,2,NA,1,NA,1,NA,NA,NA,"000529",28,1,2
20004387820,"02",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20004387826,"02",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20011395420,"02",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007392617,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007392620,"02",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000014",22,1,2
20007392623,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007392626,"02",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000023",27,1,2
20007392615,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007392629,"02",1,169.390174494766,1,2,NA,7,"88",1,NA,NA,NA,"000023",30,1,2
20011394613,"03",1,96.9545941597665,1,2,NA,3,"هشتادوهشت",1,NA,NA,NA,"000533",18,1,1
20013397013,"03",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20013397026,"03",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20013397016,"03",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20009393029,"03",1,48.6912304297503,1,2,NA,1,NA,1,NA,NA,NA,"007761",30,1,1
20007391814,"03",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000006",16,1,1
20007391826,"03",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20001384620,"03",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"005337",21,1,1
20001384626,"03",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20001385423,"02",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"000003",21,1,1
20001385418,"02",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"000003",16,1,1
20001385420,"02",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"000004",24,1,1
20001385414,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20001385426,"02",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"000004",30,1,1
20001385429,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20012396615,"02",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20005389018,"02",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"002224",16,1,2
20005389029,"02",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"002224",27,2,2
20005389022,"02",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"002224",21,1,2
20005389013,"02",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"002224",14,1,2
20005389026,"02",1,64.473399268517,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20005389023,"02",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"002224",19,1,2
20001384613,"03",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20001384616,"03",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"005337",15,1,1
20001384629,"03",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010394220,"02",1,109.64278665552,1,2,NA,7,"88",1,NA,NA,NA,"003232",21,1,1
20010394223,"02",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20010394229,"02",1,109.64278665552,1,2,NA,7,"88",1,NA,NA,NA,"003232",25,1,2
20010394216,"02",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20010394226,"02",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010394217,"02",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007391415,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
20007391420,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007391419,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007391429,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20007391414,"02",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000003",13,1,2
20006390218,"02",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000015",15,1,2
20006390219,"02",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20006390226,"02",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"000021",25,1,2
20007391426,"02",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
20001384622,"03",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20001384220,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20001384223,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20001384214,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20001384215,"02",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
20001384226,"02",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"000011",25,1,2
20013397823,"02",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20013397826,"02",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20013397814,"02",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
20013397829,"02",1,106.359882159378,1,2,NA,1,NA,1,NA,NA,NA,"001130",30,1,2
20013397819,"02",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20013397815,"02",1,106.359882159378,1,2,NA,1,NA,1,NA,NA,NA,"001130",16,1,2
20003386617,"02",1,90.0133738137931,1,2,NA,1,NA,1,NA,NA,NA,"001402",16,1,2
20003386618,"02",1,90.0133738137931,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
20003386621,"02",1,90.0133738137931,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20003386629,"02",1,90.0133738137931,1,2,NA,1,NA,1,NA,NA,NA,"001402",27,1,2
20003386626,"02",1,90.0133738137931,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
20012396621,"02",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20012396616,"02",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20012396629,"02",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20012396626,"02",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
20012396624,"02",1,141.412796706813,1,2,NA,1,NA,1,NA,NA,NA,"000621",23,1,2
20006389817,"04",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"003874",15,1,1
20006389821,"04",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"004012",20,1,1
20006389814,"04",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"003874",13,1,1
20006389829,"04",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"004028",25,1,1
20006389822,"04",1,157.679575519541,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20006389826,"04",1,157.679575519541,1,2,NA,1,NA,1,NA,NA,NA,"004028",30,1,1
20007392214,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391017,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391015,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393814,"04",1,109.64278665552,1,2,NA,1,NA,1,NA,NA,NA,"000016",18,1,1
20010393821,"04",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393813,"04",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391026,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20005388618,"04",1,64.473399268517,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391029,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20005388629,"04",1,64.473399268517,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007392226,"04",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"005303",25,1,1
20011395020,"04",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20011395013,"04",1,96.9545941597665,1,2,NA,1,NA,1,NA,NA,NA,"000030",15,1,2
20011395026,"04",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20011395023,"04",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393823,"04",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393826,"04",1,109.64278665552,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20010393829,"04",1,109.64278665552,1,2,NA,1,NA,1,NA,NA,NA,"000028",27,1,1
20011395016,"04",1,96.9545941597665,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004387420,"04",1,125.609438279107,1,2,NA,1,NA,1,NA,NA,NA,"001765",24,1,1
20004387426,"04",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004387419,"04",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004387417,"04",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004387429,"04",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20004387414,"04",1,125.609438279107,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007391020,"04",1,169.390174494766,1,2,NA,1,NA,1,NA,NA,NA,"000027",21,1,1
20007391023,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007392222,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007392223,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
20007392229,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20007392217,"04",1,169.390174494766,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20011395029,"04",1,96.9545941597665,1,2,NA,1,NA,1,NA,NA,NA,"000031",28,1,1
20012396226,"04",1,141.412796706813,1,2,NA,1,NA,1,NA,NA,NA,"000009",30,1,1
20012396220,"04",1,141.412796706813,1,2,NA,1,NA,1,NA,NA,NA,"000008",19,1,1
20012396214,"04",1,141.412796706813,1,2,NA,1,NA,1,NA,NA,NA,"000008",15,1,1
20012396217,"04",1,141.412796706813,1,2,NA,1,NA,1,NA,NA,NA,"000008",13,1,1
20012396221,"04",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20002386216,"04",1,67.8718833406914,1,2,NA,1,NA,1,NA,NA,NA,"000016",13,1,1
20002386229,"04",1,67.8718833406914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20002386226,"04",1,67.8718833406914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20002386220,"04",1,67.8718833406914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20001385029,"04",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20002386223,"04",1,67.8718833406914,1,2,NA,1,NA,1,NA,NA,NA,"000020",19,1,1
20013397429,"02",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20012396229,"04",1,141.412796706813,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20002386218,"04",1,67.8718833406914,1,2,NA,1,NA,1,NA,NA,NA,"000016",17,1,1
20001385016,"04",1,170.110792094318,1,2,NA,1,NA,1,NA,NA,NA,"000287",13,1,1
20001385023,"04",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20001385026,"04",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20001385018,"04",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20001385020,"04",1,170.110792094318,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20013397414,"04",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20013397413,"04",1,106.359882159378,1,2,NA,1,NA,1,NA,NA,NA,"000002",17,1,1
20013397426,"04",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20013397423,"04",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20013397421,"04",1,106.359882159378,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20005388614,"04",1,64.473399268517,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20005388620,"04",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"000007",22,1,1
20005388621,"04",1,64.473399268517,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20005388626,"04",1,64.473399268517,1,2,NA,1,NA,1,NA,NA,NA,"000011",28,1,1
20108402420,"02",1,1153.89622369809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399617,"02",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399626,"02",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399623,"02",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399620,"02",1,1027.31637538799,1,2,NA,7,"هشتاد و هشت",1,NA,NA,NA,"801005",19,1,2
20111403617,"02",1,922.62083510809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20111403629,"02",1,922.62083510809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20102398829,"03",1,728.9266204629,1,2,NA,7,"88",1,NA,NA,NA,"008533",25,1,1
20107401517,"03",1,884.135232269351,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20107401516,"03",1,884.135232269351,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20107401526,"03",1,884.135232269351,1,2,NA,7,"88",1,NA,NA,NA,"010716",27,1,2
20112404221,"03",1,635.296695920132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20101398329,"02",1,735.343758805527,1,2,NA,7,"88",1,NA,NA,NA,"008361",30,1,2
20112404214,"03",1,635.296695920132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20111403620,"02",1,922.62083510809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20102398813,"03",1,728.9266204629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20111403622,"02",1,922.62083510809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20101398323,"02",1,735.343758805527,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20107401523,"03",1,884.135232269351,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20111403626,"02",1,922.62083510809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20101398318,"02",1,735.343758805527,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20106401014,"02",1,1551.35396134086,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20101398326,"02",1,735.343758805527,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20102398820,"03",1,728.9266204629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20112404213,"03",1,635.296695920132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20112404229,"03",1,635.296695920132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20102398826,"03",1,728.9266204629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20107401520,"03",1,884.135232269351,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20104399229,"04",1,1027.31637538799,1,2,NA,7,"88",1,NA,NA,NA,"012090",28,1,1
20108401923,"04",1,769.264149132061,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20104399223,"04",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20104399219,"04",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20112404220,"03",1,635.296695920132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399217,"04",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20112404226,"03",1,635.296695920132,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399213,"04",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20106401023,"02",1,1551.35396134086,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20102398814,"03",1,728.9266204629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20102398819,"03",1,728.9266204629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20108401929,"04",1,769.264149132061,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20108401917,"04",1,769.264149132061,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20108401920,"04",1,769.264149132061,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20108401926,"04",1,769.264149132061,1,2,NA,7,"88",1,NA,NA,NA,"000013",30,1,1
20104399226,"04",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20108401913,"04",1,769.264149132061,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20107401529,"03",1,884.135232269351,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20104399629,"02",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20104399614,"02",1,1027.31637538799,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20114405129,"02",1,555.017864573435,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20108402417,"02",1,1153.89622369809,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20115405515,"03",1,493.78946405597,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20109402829,"03",1,626.416065542616,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20109402814,"03",1,626.416065542616,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20109402826,"03",1,626.416065542616,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
20109402816,"03",1,626.416065542616,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20109402823,"03",1,626.416065542616,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20105400120,"03",1,1306.28244311492,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20105400117,"03",1,1306.28244311492,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
