"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36"
"010143092",1,"03","110",3,"03",1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010083061",1,"02","150",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010083063",1,"04","130",3,"01",1,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010083064",1,"03","150",3,"03",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"010023016",5,"05","240",3,"03",NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"010023020",5,"04","140",1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010023017",5,"05","240",3,"03",1,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010023018",5,"05","240",3,"03",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010023019",5,"05","240",3,"03",1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010083062",1,"04","120",3,"01",1,NA,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010083065",1,"03","110",3,"01",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010143095",1,"03","110",3,"01",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010123090",3,"04","075",2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"010123089",3,"05","117",2,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010123086",3,"04","075",2,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010123087",3,"05","075",2,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"010123088",3,"04","085",2,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010053041",6,"02","040",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010053045",1,"02","050",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010053042",1,"03","070",3,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010023025",1,"05","250",3,"06",NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010053044",1,"03","060",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010193116",6,"03","080",3,"06",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010193117",1,"02","060",3,"06",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"01","08"
"010193119",1,"03","090",3,"06",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","08"
"010193120",1,"03","080",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010023011",1,"03","085",3,"01",1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010023012",1,"04","110",3,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,"03","10"
"010023013",1,"07","150",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010023015",1,"03","120",3,"03",1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010023014",6,"02","060",3,"07",NA,1,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,"03","10"
"010053043",1,"03","110",3,"07",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010193118",1,"02","070",3,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,"03","08"
"010093071",1,"02","070",3,"07",NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010093072",1,"03","070",3,"01",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010093074",1,"04","110",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010093073",3,"05","140",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010093075",6,"01","040",3,"07",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010023026",1,"04","110",3,"03",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010023027",1,"06","180",3,"03",NA,NA,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010023028",1,"04","120",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010023030",1,"04","130",3,"03",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"010023029",1,"05","140",3,"03",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010163101",1,"04","100",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010163103",1,"07","100",3,"07",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010163104",4,"03","100",3,"01",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"010083056",1,"04","175",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010083057",1,"04","110",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010083058",1,"04","160",3,"06",1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010083059",1,"03","095",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010083060",1,"04","110",3,"03",1,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010163102",1,"05","180",3,"01",NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010163105",1,"04","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010034031",1,"03","080",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010034032",1,"02","080",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,"03","10"
"010084062",6,"02","070",3,"01",NA,1,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010084064",1,"02","070",3,"06",NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,"03","08"
"010084065",1,"03","110",3,"06",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010164099",1,"04","075",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,"03","08"
"010034033",1,"03","090",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010034034",1,"02","070",3,"07",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010034035",1,"02","055",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,"03","10"
"010084061",1,"04","110",3,"01",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010084063",1,"04","150",3,"06",1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010164096",1,"03","080",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","10"
"010164097",1,"05","180",3,"01",1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010164098",1,"06","250",3,"01",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010164100",4,"01","030",3,"07",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010174106",1,"05","140",3,"03",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010174107",1,"03","100",3,"03",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010174108",1,"04","110",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010174109",3,"03","110",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010144092",1,"05","140",3,"01",1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010144094",6,"02","050",3,"07",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10"
"010144095",1,"04","110",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10"
"010104076",1,"03","110",3,"02",1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010104077",1,"04","130",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010104078",1,"03","110",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010104079",1,"03","110",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"010104080",1,"04","130",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010024016",1,"04","200",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010024018",3,"02","100",3,"02",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"010024020",3,"03","100",3,"01",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010024001",1,"03","130",3,"01",NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010024003",1,"04","120",3,"07",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010024004",6,"02","070",3,"07",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010024002",1,"04","130",3,"07",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010024017",1,"04","070",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010024019",1,"05","130",3,"01",NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"010144091",1,"03","090",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010144093",1,"03","040",3,"06",1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010174110",1,"05","120",3,"06",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010024005",6,"01","020",3,"07",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010064046",1,"02","050",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010064047",1,"02","070",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010064048",1,"04","110",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010064049",1,"02","070",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010064050",1,"02","030",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
"010024006",1,"04","120",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","08"
"010024007",1,"04","150",3,"03",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"010024008",1,"04","100",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","09"
"010024009",1,"04","120",3,"01",NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"010194111",1,"05","210",3,"01",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","09"
"010194112",1,"06","190",3,"01",1,1,NA,1,1,NA,1,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","09"
"010194113",1,"03","090",3,"03",1,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010194114",1,"03","080",3,"02",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010194115",6,"03","100",3,"07",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010044037",6,"02","070",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010044039",6,"03","075",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010024024",1,"03","060",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010094066",1,"03","085",3,"01",1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","09"
"010094067",6,"02","070",3,"06",NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,"03","08"
"010094068",6,"02","030",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010094069",1,"05","190",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010074051",1,"01","015",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010074053",1,"03","070",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010024010",1,"02","070",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","09"
"010024021",3,"04","085",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,"03","10"
"010024022",1,"03","075",2,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010024023",5,"03","085",2,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010024025",1,"04","076",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010044036",1,"03","085",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010044038",1,"02","070",3,"07",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,"03","08"
"010044040",6,"01","020",3,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010074052",6,"02","020",3,"06",NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
"010074054",1,"02","030",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","08"
"010074055",1,"06","180",3,"01",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010124081",6,"03","085",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10"
"010124082",1,"02","040",3,"06",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","12"
"010124084",1,"05","110",3,"01",NA,1,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010124085",1,"04","110",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"010094070",1,"06","220",3,"06",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"010124083",1,"02","070",3,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"010094071",1,"03","085",3,"07",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010094073",1,"03","065",3,"06",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010194119",1,"04","100",3,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"010064041",1,"01","030",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"010064042",1,"03","080",3,"06",1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"010064043",1,"02","050",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","08"
"010064044",1,"02","060",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
