"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10"
"015052062","01",1,1,"56",2,2,NA,1,1
"015052062","02",2,2,"42",2,2,NA,5,1
"015052062","03",3,1,"19",1,2,"16",2,4
"015052062","04",3,2,"11",1,1,"15",4,4
"015052062","05",3,2,"13",1,1,"22",4,4
"015052062","06",3,2,"07",1,1,"11",NA,NA
"015032026","01",1,1,"69",2,2,NA,1,1
"015032026","02",2,2,"51",2,2,NA,5,1
"015032026","03",3,2,"28",1,2,"33",2,4
"015032026","04",3,2,"24",1,2,"03",5,4
"015032026","05",3,2,"23",1,1,"32",4,4
"015032026","06",3,2,"20",1,2,"33",2,4
"015032026","07",3,2,"18",1,1,"32",4,4
"015032026","08",3,1,"16",1,1,"32",4,4
"015032026","09",3,1,"14",1,1,"23",4,4
"015032026","10",3,1,"10",1,1,"14",4,4
"015032028","01",1,1,"69",2,2,NA,1,1
"015032028","02",2,2,"37",2,2,NA,5,1
"015032028","03",3,2,"20",1,2,"33",2,4
"015032028","04",3,1,"18",1,1,"32",4,4
"015032028","05",3,2,"17",1,1,"32",4,4
"015032028","06",3,1,"14",1,1,"23",4,4
"015032028","07",3,1,"12",1,1,"22",4,4
"015032030","01",1,1,"72",2,2,NA,3,1
"015032030","02",2,2,"55",2,2,NA,5,1
"015032030","03",3,2,"32",1,2,"33",2,4
"015032030","04",3,1,"27",1,2,"33",1,4
"015032030","05",3,1,"23",1,2,"33",2,4
"015032030","06",3,1,"21",1,1,"32",4,4
"015032030","07",3,2,"18",1,2,"39",2,4
"015032030","08",3,2,"10",1,1,"14",4,4
"015032027","01",1,1,"35",2,2,NA,1,1
"015032027","02",2,2,"30",2,2,NA,5,1
"015032027","03",3,2,"13",1,1,"22",4,4
"015032027","04",3,2,"10",1,1,"14",4,4
"015032027","05",3,1,"05",NA,NA,NA,NA,NA
"015032027","06",3,1,"02",NA,NA,NA,NA,NA
"015032027","07",6,2,"76",2,2,NA,3,2
"015032029","01",1,2,"54",2,2,NA,3,2
"015032029","02",3,1,"25",1,2,"51",1,4
"015032029","03",3,1,"19",1,2,"32",5,4
"015032029","04",3,2,"14",1,1,"23",4,4
"015062070","01",1,1,"27",1,2,"16",1,1
"015062070","02",2,2,"23",2,2,NA,5,1
"015062070","03",3,2,"01",NA,NA,NA,NA,NA
"015062067","01",1,1,"32",2,2,NA,1,1
"015092095","02",2,2,"49",2,2,NA,5,1
"015092095","03",3,2,"16",1,1,"23",5,4
"015092095","04",3,2,"15",1,1,"32",4,4
"015092095","05",3,2,"13",1,1,"21",4,4
"015092095","06",3,2,"11",1,1,"15",4,4
"015092095","07",3,1,"06",2,2,NA,NA,NA
"015092091","01",1,1,"30",2,2,NA,1,1
"015092091","02",2,2,"24",1,2,"23",5,1
"015092091","03",3,2,"05",NA,NA,NA,NA,NA
"015092091","04",3,1,"01",NA,NA,NA,NA,NA
"015052059","01",1,1,"67",2,2,NA,1,1
"015052059","02",2,2,"60",2,2,NA,5,1
"015052059","03",3,2,"26",1,2,"16",5,4
"015052057","01",1,1,"43",2,2,NA,1,1
"015052057","02",2,2,"28",1,2,"16",1,1
"015052057","03",3,1,"13",1,1,"22",4,4
"015052057","04",3,2,"09",1,2,"12",NA,NA
"015052057","05",3,2,"03",NA,NA,NA,NA,NA
"015052060","01",1,1,"37",1,2,"22",1,1
"015052060","02",2,2,"32",1,2,"16",1,1
"015052060","03",3,1,"13",1,1,"22",4,4
"015052060","04",3,2,"11",1,1,"15",4,4
"015052060","05",6,2,"57",2,2,NA,5,2
"015052056","01",1,1,"36",2,2,NA,1,1
"015052056","02",2,2,"32",2,2,NA,5,1
"015052056","03",3,1,"11",1,1,"15",4,4
"015052056","04",3,2,"09",1,1,"13",NA,NA
"015052056","05",3,2,"03",NA,NA,NA,NA,NA
"015052058","01",1,1,"33",1,2,"23",1,1
"015052058","02",2,2,"32",1,2,"16",5,1
"015052058","03",3,1,"08",1,1,"12",NA,NA
"015052058","04",3,2,"02",NA,NA,NA,NA,NA
"015022019","01",1,1,"36",1,2,"16",1,1
"015022019","02",2,2,"32",2,2,NA,5,1
"015022019","03",3,1,"07",1,1,"11",NA,NA
"015022020","01",1,1,"28",2,2,NA,1,1
"015022020","02",2,2,"24",1,2,"16",5,1
"015022020","03",3,2,"07",1,1,"11",NA,NA
"015022020","04",3,2,"04",NA,NA,NA,NA,NA
"015022020","05",3,1,"01",NA,NA,NA,NA,NA
"015022016","01",1,1,"29",1,2,"21",1,1
"015022016","02",2,2,"23",1,2,"16",5,1
"015022018","01",1,2,"58",2,2,NA,3,2
"015022018","02",3,1,"24",1,2,"21",1,4
"015022017","01",1,1,"49",2,2,NA,1,1
"015022017","02",2,2,"38",2,2,NA,5,1
"015022017","03",3,2,"20",1,2,"23",5,4
"015062067","02",2,2,"30",2,2,NA,5,1
"015062067","03",3,1,"09",1,1,"12",NA,NA
"015062067","04",3,1,"07",1,1,"11",NA,NA
"015062069","01",1,1,"26",1,2,"16",1,4
"015062069","02",6,2,"60",2,2,NA,3,2
"015062069","03",7,1,"24",1,2,"39",1,4
"015062069","04",7,2,"17",1,2,"16",5,4
"015062069","05",7,2,"14",1,1,"23",4,4
"015062068","01",1,1,"43",1,2,"16",1,1
"015062068","02",2,2,"37",2,2,NA,5,1
"015062068","03",3,2,"15",1,2,"16",5,4
"015062068","04",3,1,"13",1,1,"22",4,4
"015062068","05",3,1,"11",1,1,"14",4,4
"015062068","06",3,1,"07",1,1,"11",NA,NA
"015062066","01",1,1,"35",1,2,"23",1,1
"015062066","02",2,2,"33",1,2,"03",5,1
"015062066","03",3,2,"16",1,2,"16",5,4
"015062066","04",3,1,"15",1,1,"32",4,4
"015062066","05",3,1,"10",1,1,"15",4,4
"015062072","01",1,1,"50",2,2,NA,1,1
"015062072","02",2,2,"42",2,2,NA,5,1
"015062072","03",3,1,"18",2,2,NA,1,4
"015062072","04",3,2,"16",2,2,NA,5,4
"015062072","05",3,2,"12",2,2,NA,5,4
"015062072","06",3,2,"09",2,2,NA,NA,NA
"015062072","07",3,1,"07",2,2,NA,NA,NA
"015062072","08",3,2,"01",NA,NA,NA,NA,NA
"015062072","09",3,2,"04",NA,NA,NA,NA,NA
"015092093","01",1,1,"75",2,2,NA,1,1
"015092093","02",2,2,"48",2,2,NA,1,1
"015092093","03",3,1,"25",1,1,"61",4,4
"015092093","04",3,2,"19",1,1,"33",2,4
"015092093","05",3,2,"16",1,1,"32",4,4
"015092093","06",3,1,"13",1,1,"23",4,4
"015092094","01",1,1,"46",1,2,"91",1,1
"015092094","02",2,2,"46",2,2,NA,1,1
"015092094","03",3,1,"22",1,2,"33",2,4
"015092094","04",3,1,"21",1,1,"32",4,4
"015092094","05",3,2,"17",1,1,"32",4,4
"015092094","06",3,2,"14",1,1,"32",4,4
"015092094","07",3,1,"10",1,1,"15",4,4
"015092092","01",1,1,"56",2,2,NA,1,1
"015092092","02",2,2,"46",2,2,NA,1,1
"015092092","03",3,2,"23",1,2,"33",2,4
"015092092","04",3,2,"16",1,1,"32",4,4
"015092092","05",3,2,"13",1,1,"21",4,4
"015092092","06",3,2,"07",1,1,"12",NA,NA
"015092095","01",1,1,"42",1,2,"23",1,1
"015022017","04",3,2,"18",1,2,"16",NA,4
"015022017","05",3,2,"15",1,2,"22",5,4
"015022017","06",3,1,"10",1,1,"15",4,4
"015022017","07",3,1,"04",NA,NA,NA,NA,NA
"015072077","01",1,1,"27",1,2,"16",1,1
"015072077","02",2,2,"27",1,2,"16",5,1
"015072077","03",3,1,"04",NA,NA,NA,NA,NA
"015072076","01",1,1,"69",2,2,NA,1,1
"015072076","02",2,2,"57",2,2,NA,5,1
"015072076","03",3,1,"28",1,2,"39",2,4
"015072076","04",3,2,"23",1,2,"16",5,4
"015072078","01",1,1,"29",1,2,"33",1,1
"015072078","02",2,2,"23",1,2,"16",5,1
"015072078","03",3,1,"01",NA,NA,NA,NA,NA
"015072079","01",1,2,"64",2,2,NA,3,2
"015072080","01",1,1,"76",2,2,NA,3,1
"015072080","02",2,2,"62",2,2,NA,5,1
"015062074","01",1,1,"27",2,2,NA,1,1
"015062074","02",2,2,"20",1,2,"21",5,1
"015062074","03",3,1,"01",NA,NA,NA,NA,NA
"015062075","01",1,1,"42",2,2,NA,1,1
"015062075","02",2,2,"38",2,2,NA,5,1
"015062075","03",3,1,"15",2,2,NA,1,4
"015062075","04",3,2,"12",2,2,NA,5,4
"015062075","05",3,2,"10",2,2,NA,5,4
"015062075","06",3,2,"07",2,2,NA,NA,NA
"015062075","07",3,1,"04",NA,NA,NA,NA,NA
"015062071","01",1,1,"30",2,2,NA,1,1
"015062071","02",2,2,"28",2,2,NA,5,1
"015062071","03",3,2,"10",2,2,NA,5,4
"015062071","04",3,2,"09",2,2,NA,NA,NA
"015062071","05",3,1,"07",2,2,NA,NA,NA
"015062071","06",3,2,"04",NA,NA,NA,NA,NA
"015062071","07",3,1,"02",NA,NA,NA,NA,NA
"015062071","08",3,2,NA,NA,NA,NA,NA,NA
"015062073","01",1,1,"35",2,2,NA,1,1
"015062073","02",2,2,"25",2,2,NA,5,1
"015062073","03",3,1,"05",NA,NA,NA,NA,NA
"015062073","04",3,1,"03",NA,NA,NA,NA,NA
"015062073","05",3,1,"01",NA,NA,NA,NA,NA
"015012003","01",1,1,"26",1,2,"39",1,4
"015012003","02",6,2,"47",2,2,NA,1,2
"015012003","03",7,2,"22",1,1,"61",4,4
"015012003","04",7,1,"18",1,2,"39",1,4
"015012003","05",7,2,"16",1,1,"32",4,4
"015012003","06",7,2,"13",1,1,"21",4,4
"015012001","01",1,1,"69",2,2,NA,1,1
"015012001","02",2,2,"56",2,2,NA,5,1
"015082086","04",3,2,"09",1,1,"13",NA,NA
"015082086","05",3,2,"06",1,1,"11",NA,NA
"015082087","01",1,1,"37",1,2,"91",1,1
"015082087","02",2,2,"28",2,2,NA,5,1
"015082087","03",3,1,"11",1,1,"15",4,4
"015082087","04",3,2,"07",1,1,"12",NA,NA
"015082087","05",3,2,"05",NA,NA,NA,NA,NA
"015082089","01",1,1,"31",1,2,"23",1,1
"015082089","02",2,2,"25",1,2,"16",5,1
"015082089","03",3,1,"02",NA,NA,NA,NA,NA
"015082090","01",1,1,"29",1,2,"16",1,1
"015082090","02",2,2,"25",2,2,NA,5,1
"015082090","03",3,2,"05",NA,NA,NA,NA,NA
"015082090","04",3,1,"02",NA,NA,NA,NA,NA
"015082088","01",1,1,"28",1,2,"32",1,1
"015082088","02",2,2,"24",1,2,"21",5,1
"015082088","03",3,2,"01",NA,NA,NA,NA,NA
"015032036","01",1,2,"39",1,2,"23",3,2
"015032036","02",3,2,"21",1,2,"33",2,4
"015032036","03",3,1,"18",1,1,"39",4,4
"015032038","01",1,1,"65",2,2,NA,1,1
"015032038","02",2,2,"60",2,2,NA,5,1
"015032038","03",3,2,"21",1,1,"33",4,4
"015032037","01",1,1,"47",1,2,"21",1,1
"015032037","02",2,2,"47",1,2,"16",5,1
"015032037","03",3,1,"26",1,2,"23",1,4
"015032037","04",3,1,"24",1,2,"23",2,4
"015032037","05",3,1,"22",1,2,"23",1,4
"015032037","06",3,1,"19",1,2,"23",2,4
"015032037","07",3,2,"15",1,1,"32",4,4
"015032037","08",3,1,"03",NA,NA,NA,NA,NA
"015032040","01",1,1,"79",1,2,"91",1,1
"015032040","02",2,2,"66",2,2,NA,5,1
"015032040","03",3,2,"22",1,1,"61",4,4
"015032040","04",4,2,"32",1,2,"33",5,2
"015032040","05",5,2,"09",1,1,"14",NA,NA
"015032040","06",5,2,"03",NA,NA,NA,NA,NA
"015032039","01",1,1,"69",2,2,NA,1,1
"015032039","02",2,2,"46",2,2,NA,5,1
"015032039","03",3,1,"33",1,2,"23",2,4
"015032039","04",3,2,"26",1,2,"23",5,4
"015032039","05",3,2,"18",1,2,"39",2,4
"015032039","06",3,2,"15",1,1,"32",4,4
"015032039","07",3,1,"09",1,1,"14",NA,NA
"015032024","01",1,1,"37",1,2,"23",1,1
"015032024","02",2,2,"32",2,2,NA,1,1
"015032024","03",3,1,"16",1,2,"22",2,4
"015032024","04",3,1,"13",1,2,"16",2,4
"015032024","05",3,2,"10",1,1,"15",4,4
"015032024","06",3,2,"05",NA,NA,NA,NA,NA
"015032022","01",1,1,"68",2,2,NA,1,1
"015032022","02",2,2,"47",2,2,NA,5,1
"015032022","03",3,1,"25",1,2,"22",1,4
"015032022","04",3,2,"24",1,2,"16",5,4
"015032022","05",3,2,"21",1,2,"16",5,4
"015032022","06",3,2,"20",1,2,"16",5,4
"015032022","07",3,2,"17",1,2,"16",5,4
"015032022","08",3,2,"15",1,1,"23",4,4
"015032022","09",3,1,"11",1,1,"15",4,4
"015032025","01",1,1,"46",2,2,NA,1,1
"015032025","02",2,2,"37",2,2,NA,5,1
"015032025","03",3,1,"18",1,2,"16",1,4
"015032025","04",3,1,"15",1,1,"16",2,4
"015032025","05",3,1,"12",1,1,"14",4,4
"015032025","06",3,1,"10",1,1,"13",4,4
"015032025","07",3,2,"06",2,2,NA,NA,NA
"015032025","08",3,2,"04",NA,NA,NA,NA,NA
"015032023","01",1,1,"28",1,2,"22",1,1
"015032023","02",2,2,"22",1,2,"16",5,1
"015032023","03",3,1,NA,NA,NA,NA,NA,NA
"015032023","04",6,2,"52",2,2,NA,3,2
"015032023","05",7,1,"19",1,1,"33",2,4
"015032023","06",7,2,"14",1,2,"16",5,4
"015032023","07",7,1,"12",1,1,"15",4,4
"015032021","01",1,1,"38",2,2,NA,1,1
"015032021","02",2,2,"31",2,2,NA,5,1
"015032021","03",3,1,"14",1,2,"16",2,4
"015032021","04",3,2,"13",1,2,"16",5,4
"015032021","05",3,1,"07",1,1,"11",NA,NA
"015032021","06",3,1,"04",NA,NA,NA,NA,NA
"015012001","03",3,2,"26",1,2,"16",5,4
"015012001","04",3,1,"22",1,2,"16",1,4
"015012001","05",3,2,"21",1,2,"16",5,4
"015012001","06",3,2,"18",1,2,"16",5,4
"015012004","01",1,1,"48",2,2,NA,1,1
"015012004","02",2,2,"34",2,2,NA,1,1
"015012004","03",3,2,"08",1,1,"12",NA,NA
"015012004","04",3,2,"05",NA,NA,NA,NA,NA
"015012004","05",3,2,"04",NA,NA,NA,NA,NA
"015012004","06",3,1,"03",NA,NA,NA,NA,NA
"015012004","07",3,1,"01",NA,NA,NA,NA,NA
"015012002","01",1,1,"71",1,2,"91",1,1
"015012002","02",2,2,"60",2,2,NA,5,1
"015012002","03",3,2,"17",1,1,"38",4,4
"015012005","01",1,1,"80",2,2,NA,1,1
"015012005","02",2,2,"49",2,2,NA,5,1
"015042047","01",1,1,"34",1,2,"13",1,1
"015042047","02",2,2,"29",2,2,NA,5,1
"015042047","03",3,1,"08",1,1,"12",NA,NA
"015042047","04",3,2,"05",NA,NA,NA,NA,NA
"015042047","05",3,2,"02",NA,NA,NA,NA,NA
"015042048","01",1,1,"37",2,2,NA,1,1
"015042048","02",2,2,"31",2,2,NA,5,1
"015042048","03",3,1,"12",1,1,"15",4,4
"015042048","04",3,2,"09",1,1,"12",NA,NA
"015042048","05",3,1,"03",NA,NA,NA,NA,NA
"015042050","01",1,1,"35",1,2,"21",1,1
"015042050","02",2,2,"27",2,2,NA,5,1
"015042050","03",3,1,"06",2,2,NA,NA,NA
"015042050","04",3,2,"04",NA,NA,NA,NA,NA
"015042050","05",3,1,"01",NA,NA,NA,NA,NA
"015042046","01",1,1,"64",1,2,"91",1,1
"015042046","02",2,2,"58",2,2,NA,5,1
"015042046","03",2,2,"40",2,2,NA,5,1
"015042046","04",3,1,"28",1,2,"16",1,1
"015042046","05",3,1,"22",1,2,"21",1,4
"015042046","06",3,2,"19",1,2,"14",5,4
"015042046","07",3,2,"15",1,2,"16",5,4
"015042046","08",3,2,"13",1,2,"14",5,4
"015042046","09",4,2,"23",2,2,NA,5,1
"015042046","10",5,2,"05",NA,NA,NA,NA,NA
"015042046","11",5,2,"02",NA,NA,NA,NA,NA
"015042049","01",1,1,"51",2,2,NA,1,1
"015042049","02",2,2,"45",2,2,NA,5,1
"015042049","03",3,1,"21",1,2,"16",1,4
"015042049","04",3,2,"18",1,2,"16",5,4
"015082086","01",1,1,"34",1,2,"33",1,1
"015082086","02",2,2,"28",1,2,"32",5,1
"015082086","03",3,1,"11",1,1,"15",4,4
"015063072","01",1,1,"63",2,2,NA,1,1
"015063072","02",2,2,"54",2,2,NA,5,1
"015063072","03",3,2,"30",2,2,NA,5,2
"015063072","04",3,1,"28",2,2,NA,6,4
"015063072","05",3,2,"25",1,2,"16",1,1
"015063072","06",3,1,"23",1,2,"16",1,4
"015063072","07",3,1,"16",1,1,"23",4,4
"015063072","08",3,2,"10",2,2,NA,5,4
"015063071","01",1,1,"47",2,2,NA,1,1
"015063071","02",2,2,"43",2,2,NA,5,1
"015063071","03",3,1,"21",1,1,"48",4,4
"015063071","04",3,2,"17",2,2,NA,5,4
"015063071","05",3,2,"14",1,1,"23",4,4
"015063071","06",3,1,"12",1,1,"15",4,4
"015063071","07",3,1,"09",2,2,NA,NA,NA
"015063073","01",1,1,"28",1,2,"16",1,1
"015063073","02",2,2,"32",2,2,NA,5,1
"015063073","03",3,1,"04",NA,NA,NA,NA,NA
"015063073","04",3,1,"02",NA,NA,NA,NA,NA
"015063075","01",1,1,"50",2,2,NA,1,1
"015063075","02",2,2,"42",1,2,"16",5,1
"015063075","03",3,1,"17",1,1,"48",4,4
"015063075","04",3,1,"16",1,1,"32",4,4
"015063075","05",3,1,"13",1,1,"22",4,4
"015063075","06",3,1,"12",1,1,"21",4,4
"015063074","01",1,2,"42",2,2,NA,1,2
"015063074","02",3,2,"23",1,2,"16",5,4
"015063074","03",3,2,"20",2,2,NA,5,4
"015063074","04",3,1,"16",1,1,"32",4,4
"015083083","01",1,1,"33",1,2,"16",1,1
"015083083","02",2,2,"31",1,2,"13",5,1
"015083083","03",3,2,"10",1,1,"15",4,4
"015083083","04",3,2,"08",1,1,"13",NA,NA
"015083083","05",3,1,"02",NA,NA,NA,NA,NA
"015093087","01",1,1,"35",1,2,"22",1,1
"015093087","02",2,2,"41",2,2,NA,3,1
"015093087","03",3,2,"14",1,1,"22",4,4
"015093087","04",3,1,"12",1,1,"22",4,4
"015093087","05",3,2,"10",1,1,"14",4,4
"015093086","01",1,1,"24",1,2,"22",1,1
"015093086","02",2,2,"20",1,2,"16",5,1
"015093088","01",1,1,"55",2,2,NA,1,1
"015093088","02",2,2,"50",2,2,NA,5,1
"015093088","03",3,1,"21",1,2,"16",1,4
"015093088","04",3,2,"20",2,2,NA,5,4
"015023016","01",1,1,"63",2,NA,NA,1,1
"015023016","02",2,2,"46",2,NA,NA,5,1
"015023016","03",3,2,"29",1,2,"22",5,4
"015023016","04",3,1,"27",1,2,"23",1,4
"015093090","01",1,2,"62",2,2,NA,1,2
"015093089","01",1,2,"60",2,2,NA,3,2
"015093089","02",3,2,"25",1,2,"23",2,4
"015023016","05",3,1,"25",1,2,"23",2,4
"015023016","06",3,1,"20",1,2,"23",2,4
"015023016","07",3,2,"19",1,2,"22",5,4
"015023016","08",3,1,"35",2,NA,NA,1,1
"015023016","09",4,2,"25",1,2,"14",5,1
"015023019","01",1,1,"70",2,NA,NA,1,1
"015023019","02",2,2,"65",2,NA,NA,5,1
"015023018","01",1,1,"33",1,2,"23",1,1
"015023018","02",2,2,"23",1,2,"16",5,1
"015023018","03",3,1,"05",NA,NA,NA,NA,NA
"015023017","01",1,1,"50",1,2,"16",1,1
"015023017","02",2,2,"46",2,NA,NA,5,1
"015023017","03",3,1,"22",1,2,"23",1,4
"015023017","04",3,2,"17",1,2,"16",5,4
"015043048","01",1,1,"39",1,2,"22",1,1
"015043048","02",2,2,"35",1,2,"12",5,1
"015043048","03",3,1,"15",1,1,"32",4,4
"015043047","01",1,1,"35",1,2,"33",1,1
"015043047","02",2,2,"26",1,2,"23",5,1
"015043047","03",3,1,"10",1,1,"15",4,4
"015043047","04",3,1,"08",1,1,"13",NA,NA
"015043047","05",3,2,"07",1,1,"12",NA,NA
"015043049","01",1,1,"29",1,2,"33",1,1
"015043049","02",2,2,"22",1,2,"23",5,1
"015043049","03",3,1,"05",NA,NA,NA,NA,NA
"015043050","01",1,2,"80",2,NA,NA,6,2
"015043046","01",1,1,"49",1,2,"32",1,4
"015043046","02",6,2,"25",2,NA,NA,5,1
"015023020","01",1,1,"28",2,NA,NA,1,1
"015023020","02",2,2,"27",1,2,"16",5,1
"015023020","03",3,1,"07",1,1,"11",NA,NA
"015033031","01",1,1,"45",1,2,"03",1,1
"015033031","02",2,2,"36",1,2,"14",5,1
"015033031","03",3,1,"24",1,2,"33",1,4
"015033031","04",3,1,"19",1,2,"33",6,4
"015033031","05",3,1,"17",1,2,"39",6,4
"015033031","06",3,1,"15",1,1,"32",4,4
"015033032","01",1,1,"43",2,NA,NA,1,1
"015033032","02",2,2,"35",1,2,"02",5,1
"015033032","03",3,1,"19",1,2,"33",2,1
"015033032","04",3,1,"15",1,1,"23",4,4
"015033033","01",1,1,"36",1,2,"16",1,1
"015033033","02",2,2,"28",1,2,"16",5,1
"015033033","03",3,1,"08",1,1,"12",NA,NA
"015033033","04",3,2,"01",NA,NA,NA,NA,NA
"015033034","01",1,1,"80",2,NA,NA,6,1
"015033034","02",2,2,"59",2,NA,NA,5,1
"015033034","03",3,2,"23",1,2,"21",5,4
"015033034","04",3,1,"20",1,2,"23",1,4
"015033034","05",3,1,"18",1,1,"32",4,4
"015033035","01",1,2,"36",1,2,"23",1,4
"015093087","06",3,1,"08",1,1,"13",NA,NA
"015093087","07",8,1,"27",1,2,"62",2,1
"015093087","08",8,2,"19",1,1,"22",5,1
"015093086","03",3,2,"02",NA,NA,NA,NA,NA
"015093088","05",3,1,"17",1,1,"32",4,4
"015093088","06",3,1,"15",1,1,"32",4,4
"015093088","07",3,1,"12",1,1,"22",4,4
"015033043","01",1,1,"30",1,2,"33",1,1
"015033043","02",2,2,"27",1,2,"23",1,1
"015033043","03",3,2,"06",2,NA,NA,NA,NA
"015033021","01",1,1,"53",2,NA,NA,1,1
"015033021","02",2,2,"48",2,NA,NA,5,1
"015033021","03",3,1,"23",1,2,"16",1,4
"015033021","04",3,2,"19",2,NA,NA,5,4
"015033021","05",3,1,"17",1,2,"16",1,4
"015033021","06",3,2,"15",2,NA,NA,5,4
"015033021","07",3,1,"13",1,1,"23",4,4
"015033024","01",1,1,"27",1,2,"16",1,1
"015033024","02",2,2,"24",1,2,"21",5,1
"015033024","03",3,1,"05",NA,NA,NA,NA,NA
"015033023","01",1,1,"89",2,2,NA,1,1
"015033023","02",2,2,"63",2,2,NA,5,1
"015033023","03",3,1,"27",1,2,"21",2,1
"015033023","04",4,2,"23",1,2,"22",5,1
"015033025","01",1,1,"61",2,NA,NA,1,1
"015033025","02",2,2,"55",2,NA,NA,5,1
"015033025","03",3,1,"25",1,2,"14",1,4
"015033025","04",3,1,"21",1,2,"16",1,4
"015033029","01",1,1,"42",1,2,"13",1,1
"015033029","02",2,2,"23",1,2,"16",5,1
"015033029","03",3,1,"08",1,1,"12",NA,NA
"015033029","04",3,2,"05",NA,NA,NA,NA,NA
"015033029","05",3,2,"03",NA,NA,NA,NA,NA
"015033030","01",1,1,"36",1,2,"13",1,1
"015033030","02",2,2,"33",2,NA,NA,5,1
"015033030","03",3,2,"14",1,2,"21",5,4
"015033030","04",3,2,"12",1,1,"22",4,4
"015033034","06",5,2,"11",1,1,"15",4,4
"015093090","02",3,2,"19",1,1,"15",5,4
"015033030","05",3,1,"11",1,1,"15",4,4
"015033030","06",3,2,"10",1,1,"14",4,4
"015033030","07",3,2,"05",NA,NA,NA,NA,NA
"015033030","08",3,2,NA,NA,NA,NA,NA,NA
"015033028","01",1,1,"53",2,2,NA,1,1
"015033028","02",2,2,"47",2,2,NA,5,1
"015033028","03",3,1,"15",1,1,"22",4,4
"015033028","04",3,2,"11",1,1,"21",4,4
"015033028","05",3,1,"09",1,1,"13",NA,NA
"015033028","06",3,2,"07",1,1,"11",NA,NA
"015033027","01",1,1,"40",2,2,NA,1,1
"015033027","02",2,2,"35",2,2,NA,5,1
"015033026","01",1,1,"45",1,2,"91",1,1
"015033026","02",2,2,"38",2,2,NA,5,1
"015033026","03",3,1,"16",1,1,"32",4,4
"015033026","04",3,2,"13",1,1,"22",4,4
"015033026","05",3,2,"11",1,1,"14",4,4
"015033026","06",3,1,"09",1,1,"12",NA,NA
"015033026","07",3,1,"07",1,1,"12",NA,NA
"015033026","08",3,1,"05",NA,NA,NA,NA,NA
"015033042","01",1,1,"52",2,NA,NA,1,1
"015063063","01",1,1,"38",1,2,"22",1,1
"015063063","02",2,2,"38",1,2,"03",5,1
"015063063","03",3,2,"18",1,2,"32",5,4
"015063063","04",3,2,"17",1,1,"48",4,4
"015063063","05",3,2,"16",1,1,"32",4,4
"015063064","01",1,2,"51",2,NA,NA,3,2
"015063064","02",8,2,"41",2,NA,NA,5,2
"015053058","01",1,1,"23",1,2,"33",1,4
"015053058","02",6,2,"65",2,NA,NA,5,2
"015053058","03",7,1,"20",1,2,"23",1,4
"015053058","04",7,2,"18",1,2,"15",5,4
"015053057","01",1,1,"70",2,NA,NA,3,1
"015053057","02",2,2,"61",2,NA,NA,5,1
"015053056","01",1,1,"50",2,NA,NA,1,1
"015053056","02",2,2,"41",2,NA,NA,5,1
"015053056","03",3,2,"19",2,NA,NA,5,4
"015053056","04",3,1,"17",1,2,"22",1,4
"015053056","05",3,2,"15",1,2,"16",5,4
"015053056","06",3,2,"13",1,2,"14",5,4
"015053056","07",3,1,"07",1,1,"11",NA,NA
"015053060","01",1,1,"55",1,2,"91",1,1
"015053060","02",2,2,"50",2,NA,NA,5,1
"015053060","03",3,1,"32",1,2,"21",1,4
"015033022","01",1,1,"31",1,2,"22",1,1
"015033022","02",2,2,"26",1,2,"16",5,1
"015033022","03",3,2,"04",NA,NA,NA,NA,NA
"015033022","04",3,1,"01",NA,NA,NA,NA,NA
"015033038","01",1,1,"42",1,2,"39",1,1
"015033038","02",2,2,"37",1,2,"16",5,1
"015063066","01",1,1,"79",2,2,NA,1,2
"015063063","06",3,2,"14",1,1,"32",4,4
"015063062","01",1,1,"70",2,NA,NA,1,1
"015063062","02",2,2,"62",2,NA,NA,5,1
"015063062","03",3,2,"45",2,NA,NA,5,3
"015063062","04",3,1,"31",2,NA,NA,1,1
"015063061","01",1,1,"46",1,2,"16",1,1
"015063061","02",2,2,"43",2,NA,NA,5,1
"015063061","03",3,1,"22",1,2,"33",2,4
"015063061","04",3,1,"19",1,1,"48",4,4
"015063061","05",3,2,"16",1,1,"33",4,4
"015063065","01",1,1,"70",2,2,NA,3,1
"015063065","02",2,2,"31",2,2,NA,5,1
"015063065","03",3,2,"05",NA,NA,NA,NA,NA
"015063065","04",3,2,"04",NA,NA,NA,NA,NA
"015063065","05",3,2,NA,NA,NA,NA,NA,NA
"015053059","01",1,1,"43",2,NA,NA,1,1
"015053059","02",2,2,"40",2,NA,NA,5,1
"015053059","03",3,1,"16",1,2,"22",1,4
"015053059","04",3,1,"14",2,NA,NA,1,4
"015053059","05",3,2,"10",2,NA,NA,5,4
"015053059","06",3,1,"05",NA,NA,NA,NA,NA
"015053059","07",3,1,"04",NA,NA,NA,NA,NA
"015053060","04",3,1,"21",1,2,"16",1,4
"015053060","05",3,1,"20",1,2,"21",2,4
"015053060","06",3,2,"18",2,NA,NA,5,4
"015063069","01",1,1,"27",1,2,"32",1,1
"015063069","02",2,2,"23",1,2,"32",5,1
"015063069","03",3,2,"02",NA,NA,NA,NA,NA
"015063068","01",1,1,"39",1,2,"12",1,1
"015063068","02",2,2,"31",1,2,"12",5,1
"015063068","03",3,2,"16",1,2,"16",5,4
